epoch,acc,loss,top_k_categorical_accuracy,val_acc,val_loss,val_top_k_categorical_accuracy
0,0.19200751965364019,3.3895429906967873,0.6724393300672211,0.33527091559419403,1.9974454098131886,0.822296034888853
1,0.26737495727469524,2.775200654369179,0.7598268200979834,0.37305376799195195,1.8506060978275922,0.8476230018807566
2,0.30084311268087044,2.527641044521951,0.7980232425657969,0.3952667636200182,1.7961850763975844,0.8561345235871308
3,0.32610800957046826,2.351048112390959,0.8175344650791843,0.39630475409525373,1.781104716691383,0.8667220261697332
4,0.35251224792070185,2.202564572977615,0.8382989631992708,0.40834544329616523,1.748404184317277,0.8694208013410016
5,0.36658311495955337,2.110691052248093,0.8486100034180244,0.41955574017380787,1.7432114737692626,0.875025949773636
6,0.37823288139455397,2.0327527104986545,0.8596046485131594,0.4129126012102558,1.7546793552065678,0.8733651650652292
7,0.39159166002050816,1.9620902799889046,0.8698017545858494,0.4151961802941327,1.7165378292541869,0.8849906581106932
8,0.40586191181497094,1.8894607574749307,0.8797709923664122,0.42578368288910884,1.6925414984518743,0.8820842848617011
9,0.4161444684972086,1.8474914984427622,0.8839295886977327,0.4272368694950442,1.7075295927912115,0.8872742371017666
10,0.4310413580950211,1.7827430727868385,0.8914777258744446,0.42495329052871855,1.727184072826719,0.8802159020384491
11,0.4402130568531389,1.7347882954965925,0.8985131593938703,0.4328420179276786,1.6957300240651487,0.8831222753121889
12,0.4488435684174547,1.689604625786656,0.9033838441380881,0.43408760646826405,1.7177938549058775,0.8843678638404006
13,0.46291443545630623,1.6374593326792,0.9091660020508147,0.43346481222271893,1.6965647676264768,0.8831222753121889
Elapsed sequence train data fitting time 0:06:25.695655
